"","10333.Manaus.3546.1313272","10333.Manaus.3708.1313460","10333.Manaus.3318.1313403","10333.Manaus.3372.1313934","10333.Manaus.3658.1313980","10333.Manaus.3077.1313628","10333.Manaus.3653.1313829","10333.Manaus.3540.1313816","10333.Manaus.3400.1313349","10333.Manaus.3714.1313478","10333.Manaus.3439.1313981","10333.Manaus.3304.1313779","10333.Manaus.3648.1313498","10333.Manaus.3607.1313871","10333.Manaus.3597.1313596","10333.Manaus.3016.1313758","10333.Manaus.3602.1313826","10333.Manaus.3163.1313488","10333.Manaus.3528.1313466","10333.Manaus.3622.1313609","10333.Manaus.3149.1313617","10333.Manaus.3277.1313435","10333.Manaus.3170.1313505","10333.Manaus.3612.1313899","10333.Manaus.3617.1313375","10333.Manaus.3263.1313890","10333.Manaus.3379.1313436","10333.Manaus.3270.1313288","10333.Manaus.3552.1313714","10333.Manaus.3386.1313690","10333.Manaus.3643.1313501","10333.Manaus.3063.1313692","10333.Manaus.3070.1313274","10333.Manaus.3522.1313846","10333.Manaus.3177.1313640","10333.Manaus.3534.1313532","10333.Manaus.3462.1313495","10333.Manaus.3156.1313836","10333.Manaus.3663.1313687","10333.Manaus.3627.1313542","10333.Manaus.3702.1313957","10333.Manaus.3516.1313443","10333.Manaus.3668.1313378","10333.Manaus.3023.1313483","10333.Manaus.3436.1313694","10333.Manaus.3311.1313932","10333.Manaus.3339.1313814","10333.Manaus.3393.1313477","10333.Che.219.huma","10333.Che.254.huma","10333.Che.406.huma","10333.Che.103.huma","10333.Che.306.huma","10333.Che.288.huma","10333.Che.271.huma","10333.Che.226.huma","10333.Che.431.huma","10333.Che.231.huma","10333.Che.28.huma","10333.Che.259.huma","10333.Che.449.huma","10333.Che.114.huma","10333.Che.248.huma","10333.Che.347.huma","10333.Che.342.huma","10333.Che.242.huma","10333.Che.300.huma","10333.Che.200.huma","10333.Che.400.huma","10333.Che.352.huma","10333.Che.177.huma","10333.Che.294.huma","10333.Che.394.huma","10333.Che.98.huma","10333.Che.132.huma","10333.Che.237.huma","10333.Che.34.huma","10333.Che.460.huma","10333.Che.138.huma","10333.Che.437.huma","10333.Che.265.huma","10333.Che.183.huma","10333.Che.189.huma","10333.Che.389.huma","10333.Che.21.huma","10333.Che.455.huma","10333.Che.150.huma","10333.Che.312.huma","10333.Che.318.huma","10333.Iqu.898.huma","10333.Iqu.1174.huma","10333.Iqu.892.huma","10333.Iqu.829.huma","10333.Iqu.1098.huma","10333.Iqu.823.huma","10333.Man.1756.huma","10333.Iqu.1139.huma","10333.Iqu.1044.huma","10333.Iqu.1209.huma","10333.Iqu.1006.huma","10333.Iqu.841.huma","10333.Iqu.1104.huma","10333.Man.1897.huma","10333.Man.1871.huma","10333.Man.1782.huma","10333.Man.1903.huma","10333.Iqu.1180.huma","10333.Man.1744.huma","10333.Iqu.1224.huma","10333.Man.1912.huma","10333.Man.1717.huma","10333.Man.1750.huma","10333.Man.1727.huma","10333.Iqu.1242.huma","10333.Iqu.915.huma","10333.Man.1877.huma","10333.Iqu.1012.huma","10333.Iqu.1018.huma","10333.Iqu.927.huma","10333.Iqu.886.huma","10333.Iqu.1038.huma","10333.Iqu.1086.huma","10333.Iqu.937.huma"
"10333.Manaus.3546.1313272",0,0.512905050816819,0.384007119386683,0.448552457048165,0.748382684769907,0.693719335604013,0.566464060955567,0.529750632263714,0.489329717012275,0.496598211389349,0.431125264393923,0.432805377380206,0.6937122754591,0.481027077425858,0.486996357419286,0.484632240959511,0.619619119763654,0.569176012211936,0.49082145976019,0.577836478092453,0.507871765608359,0.79237511284555,0.390217823181926,0.656315941615343,0.584193752455446,0.568940505154038,0.385315270846987,0.584888388611185,0.352780366528547,0.457907902836553,0.654829330747739,0.52776314769407,0.558128183432039,0.729377963767292,0.541716408307056,0.660939128029652,0.597611697988582,0.469979428622198,0.709453086082492,0.613438626438911,0.382221866213209,0.33682530930682,0.722545116258651,0.628249593306351,0.698988747477938,0.40065024986681,0.51455508109902,0.404931709794174,0.778425160681378,0.764226221136077,0.61685571724554,0.432517856599693,0.68049866348102,0.758513389941407,0.751359446087466,0.627396978785629,0.521456692401883,0.687749031034846,0.766320763369738,0.719644899397635,0.667960488599136,0.817701224125971,0.715341848794345,0.666832779817692,0.545097881504538,0.7272453266806,0.743368232942431,0.610320205108071,0.71345688512726,0.819678230241829,0.771570168035945,0.683954292072891,0.722252562654851,0.503481141840214,0.782646146218166,0.682470893667404,0.534479639234219,0.617819794190644,0.661897204586584,0.706363507645467,0.729688183908233,0.577095075606152,0.726370758380415,0.750538358121739,0.747830956089628,0.516690005025133,0.715380734756984,0.841230186280386,0.535336576176476,0.551529483871946,0.43319591432847,0.462410507647995,0.398669724388744,0.681246539126311,0.500604558929553,0.417330709934436,0.52072891091618,0.428677364020064,0.547023500137305,0.503521905291967,0.5060556019255,0.763095897516852,0.404545403790315,0.521414471705275,0.484208345201689,0.388034811359374,0.471473211579423,0.36892919611547,0.522125005053149,0.4085398330033,0.360652134405868,0.385220018698133,0.419757035940126,0.566194554643678,0.686723577730394,0.528338833700884,0.672102274942378,0.58997492697335,0.539205185475217,0.612240538190779,0.580018591057443,0.534992178401999,0.442688821819404
"10333.Manaus.3708.1313460",0.512905050816819,0,0.471732656810195,0.593070794929628,0.689574788485708,0.679787759101745,0.51814217181434,0.5671725807724,0.567130230191448,0.382354609695051,0.589887338547682,0.411755885442661,0.734699936713753,0.420111093447979,0.518588931137775,0.464345030090469,0.605701911071146,0.540865305663422,0.477852417424377,0.45593596406284,0.557648829316772,0.83679645965182,0.437492082547446,0.650965022605227,0.626068335897417,0.630245432623812,0.490255646515947,0.65659744875583,0.415780349910431,0.657103899264478,0.658382199659719,0.455342830194501,0.538683741234325,0.675436218299862,0.528492000641946,0.613768084156985,0.676360427355729,0.647543723281354,0.704608660429838,0.537122622568829,0.436467786176646,0.499978916987783,0.642570333426217,0.450495241644204,0.773215479280114,0.553741871006771,0.597902200632558,0.506253074658708,0.810544608867132,0.806997221008214,0.686811813615179,0.627799852343407,0.782756366038994,0.807384508044396,0.820697773845045,0.687836017286067,0.56341912824888,0.722835450995257,0.86905932279233,0.811514933661984,0.752607075038877,0.912766135853417,0.794199236067846,0.707933577276952,0.479968383259662,0.816854001070722,0.813153842958915,0.635330815964935,0.805633289878555,0.852638556232908,0.827682347937822,0.703912846109041,0.820329136501719,0.646735153639397,0.889207024160718,0.730164308511653,0.703126343610519,0.623229987528052,0.742248035746354,0.816613656406663,0.762228613751266,0.652648243615944,0.799183923723191,0.667479046699613,0.834512470775525,0.710060669999092,0.637809027685582,0.911546476814209,0.68582725581316,0.62932633908268,0.557409918835424,0.524991222881673,0.586011419679815,0.705161206802652,0.459933879641901,0.543465140828674,0.494136550426924,0.597700136237556,0.650649327710714,0.564245020244476,0.579635679381224,0.877845897202538,0.557449300394954,0.412416833914638,0.381726952058111,0.46701327396241,0.523087352556196,0.415105894876398,0.625212585907544,0.461108739962559,0.424310663800325,0.518635910487798,0.396022225376504,0.663919215579631,0.709876639570748,0.408234421298525,0.761192623220719,0.635881635845832,0.551848011558086,0.637062257621954,0.670777873606303,0.555083825926916,0.539083997574923
"10333.Manaus.3318.1313403",0.384007119386683,0.471732656810195,0,0.400515704350821,0.786761778132067,0.732051352279205,0.612970865966651,0.630238426984212,0.416754819431636,0.44525664643614,0.478752135609634,0.333626764349987,0.742070951720479,0.462200131569317,0.488345358632696,0.430501261982284,0.621228841474522,0.580903605511099,0.523408641165645,0.569309676317664,0.557241513648616,0.865205186729901,0.349363251119017,0.692247695790653,0.623730778119945,0.58238357399896,0.326123376214564,0.611482609775967,0.432592139209462,0.462016320410652,0.667400481009756,0.507477890386068,0.529010931182246,0.800127147992227,0.562826153204531,0.753500544664582,0.652942066941657,0.501375614978227,0.791858590353042,0.646945971435707,0.407547422943685,0.410832065157114,0.751932724574862,0.584030274642694,0.778607268365837,0.340491629928193,0.543886081177202,0.325262629378093,0.839669987035955,0.797372083049701,0.65968968885798,0.441716686263373,0.741757646861661,0.77518637509445,0.822620561649793,0.703865912389951,0.566213031593499,0.751602265208276,0.819486441192862,0.788431172229431,0.723786707112159,0.884065578156623,0.780222452990157,0.692443653890503,0.529039190477067,0.792052588138183,0.790122357412479,0.669837126389723,0.754033228748122,0.84816387109282,0.830247486061555,0.689143332863197,0.760081723352122,0.546490671778824,0.875742225238121,0.721559640602339,0.534281130752928,0.616970629293843,0.721028737025911,0.79236120583889,0.7817843803227,0.627325036843101,0.795118550336736,0.741503145560537,0.821864793852951,0.558030645353558,0.745129050846202,0.886948100440335,0.513532119418229,0.664987654288177,0.506707895783161,0.509496326699041,0.513035659769123,0.762127184588225,0.543880532380644,0.423291089516785,0.577817789416834,0.466978899783275,0.630752715273644,0.55778873315819,0.58548975929238,0.839044506429738,0.44131436618476,0.454723946864557,0.448042269508916,0.350267773864595,0.524510512354975,0.336862929679611,0.608904367129457,0.368828358920436,0.354941906724373,0.35863928508995,0.443930747697565,0.67299559860491,0.701055893109344,0.467212357876164,0.753209155619295,0.667387993213649,0.624545556346257,0.660814372953979,0.63029633169923,0.5620416203269,0.421356242039631
"10333.Manaus.3372.1313934",0.448552457048165,0.593070794929628,0.400515704350821,0,0.839885187593634,0.777026851620079,0.630305732683179,0.680884451553836,0.301016541565758,0.531623105229215,0.474591905925866,0.376384925959638,0.814264574521597,0.56249000157605,0.550220961638207,0.540078528869093,0.716296504701896,0.648732105650063,0.601290957509614,0.681712133378255,0.616953870685269,0.876131597299704,0.398127663231012,0.76982393633082,0.689038477438086,0.649877777977326,0.40074792603866,0.678923972970552,0.48147371864371,0.313129324664947,0.745660221658432,0.574570416722811,0.626947613179529,0.823239462381524,0.634799528705643,0.826119162970922,0.683108827887232,0.474380672559836,0.831511043076358,0.731363735492199,0.453962790448603,0.447753218279579,0.811923023726978,0.699331012257919,0.814309382448358,0.347681305411841,0.559288442233615,0.326757607513219,0.813969323963576,0.791219831070322,0.638013946968055,0.42907900554168,0.685251535673389,0.775599639555731,0.785880503898782,0.680114268690012,0.576257626847476,0.742436030669562,0.747995326837236,0.747107610642791,0.702152618922268,0.849027731290073,0.762505797882676,0.658724576175813,0.574616100186686,0.74869814355502,0.732527665708349,0.660913753664718,0.703016845011156,0.807172371216204,0.794905632362873,0.724276238278504,0.702185800147155,0.537342942213383,0.830514203702408,0.728947589920101,0.378931173828042,0.626076725196841,0.678810584109763,0.754872394082283,0.779739899490725,0.593376437180854,0.777249312156337,0.762865367671675,0.782792648692244,0.52938824332019,0.769177882552884,0.840445966424122,0.35664910282213,0.672918015372466,0.526773998366229,0.55399706647266,0.520568410101087,0.77962108148144,0.597735865500335,0.385539643613683,0.627292361479698,0.481045264125049,0.666040577514088,0.60718023389963,0.623312347135049,0.814986153045689,0.372114721694611,0.570493814864035,0.537569801934464,0.400783553709462,0.565608912725851,0.420288458005247,0.6266943898933,0.464770056923175,0.428547482943482,0.416391853384726,0.515408673385067,0.696764599188772,0.766892173622565,0.571279992666771,0.753660767900252,0.68226995010955,0.628999731898955,0.704528540621004,0.656404097535103,0.625346352583096,0.381331907952568
"10333.Manaus.3658.1313980",0.748382684769907,0.689574788485708,0.786761778132067,0.839885187593634,0,0.723492480355537,0.718768309571069,0.731845641968477,0.792289661737604,0.770690241126769,0.794004029148057,0.753454332601135,0.626165516114545,0.665082510719337,0.708006678774001,0.746901470187322,0.671816612918277,0.756114183154116,0.754560118415044,0.651352300545421,0.67557462529118,0.66874328771796,0.746093140790579,0.549289879420269,0.649247160737739,0.739437775459495,0.769748671069963,0.784934320163084,0.722334595769601,0.834197809380983,0.68785717485967,0.749010983514424,0.733370130290267,0.708569230638519,0.690297597351944,0.593113152532113,0.724763126121782,0.908968347898312,0.543557750521216,0.58221680169595,0.724016862267645,0.786802517987599,0.399663644871787,0.690696650184278,0.74518572577055,0.800656350630715,0.763431134453931,0.792656636440804,0.797690511509066,0.835429910137493,0.785444342908945,0.839762934387154,0.9277163281636,0.807304419626464,0.770622023510992,0.786902414744059,0.725605238736078,0.736353295706915,0.866627529136057,0.849806675810249,0.782854738456546,0.878655890924502,0.817554427411089,0.835563839696847,0.743018133721411,0.810680074828999,0.87564761267795,0.78147821855277,0.85872982413879,0.861790274819635,0.799941774821981,0.802337866830996,0.974911707197266,0.806541209355531,0.860443406920143,0.727950823032243,0.853775603348313,0.800679187435941,0.901973905832824,0.860002667062604,0.794288512818712,0.802496311403148,0.894038894004345,0.749512018642441,0.869932053210533,0.872451381442258,0.728545513903043,0.905443537165325,0.850644251624484,0.679122920155906,0.755772413685985,0.779578764414192,0.780143651663405,0.626353168082958,0.678629274796826,0.797715395782657,0.632175580195137,0.83439601063994,0.70819801209775,0.677917960394397,0.73221870280533,0.716662604775732,0.783991570117539,0.682340468796122,0.705712385926804,0.724529855739405,0.699192314159188,0.716635999049185,0.743187050460485,0.690646809900933,0.718120374807436,0.782151848074635,0.71289724639217,0.686773784881838,0.664109302147497,0.677094737130512,0.672114850283614,0.714023961165605,0.62933914511777,0.670111957594477,0.746002354939226,0.684025376953978,0.730029708966444
"10333.Manaus.3077.1313628",0.693719335604013,0.679787759101745,0.732051352279205,0.777026851620079,0.723492480355537,0,0.618257809580954,0.603999806857415,0.740230598010545,0.717337904033513,0.708613252971382,0.785101197914346,0.693263394398594,0.657788707375326,0.634562625198052,0.687999543375309,0.605940998148226,0.696236507521556,0.687924092728205,0.685406683005665,0.660846779056221,0.710469286820634,0.679711844973441,0.668473934129363,0.622771352985698,0.691650930138875,0.675662222014165,0.644312342382949,0.691284685016826,0.75542698632141,0.576876618280175,0.582935560301584,0.620368032109878,0.736440530680969,0.651786694575775,0.753609152171646,0.605416278067788,0.804498640390205,0.654434695961076,0.634201727178512,0.669654599127452,0.725775388439869,0.684728078910546,0.685683320433779,0.620338242541529,0.718658665229461,0.648370583745235,0.741007902819753,0.791888411562173,0.740117549492059,0.736924616778921,0.80251721888575,0.847969022460468,0.805030078567141,0.832031042384444,0.748558063047556,0.71222109350994,0.747491480515258,0.802685798761999,0.774117659126186,0.764126323165776,0.820199111608569,0.73696002480028,0.784799734389589,0.733937000194382,0.79570520876259,0.812785667242478,0.682699135204698,0.774216741436473,0.79102515867051,0.782615447781107,0.718655670981191,0.847638399273934,0.757865812841495,0.818294426762365,0.754089376838722,0.815610428613768,0.742420349807295,0.828103095554117,0.741705601837394,0.779171122665002,0.781995666211475,0.744810751373323,0.768891241776441,0.768632673327017,0.843896185317779,0.74928080427602,0.833784979066568,0.843847333259868,0.636103738387636,0.72121357151798,0.692123627770152,0.77190858831291,0.715681965931649,0.71054624283871,0.763353865367435,0.696682029826758,0.769494313331169,0.662646906732734,0.706163249927156,0.740206604955604,0.745344418967346,0.715664669470307,0.681569513662418,0.722092086913765,0.701037970077819,0.649347714000039,0.740115059937445,0.724469887066955,0.704893792950175,0.731291355795545,0.739688680403805,0.707385829662377,0.655608967645953,0.70547990655864,0.676365975424726,0.676096833626721,0.664458525010569,0.684522960910115,0.667970773845966,0.71312011178373,0.634815442627022,0.77856356721313
"10333.Manaus.3653.1313829",0.566464060955567,0.51814217181434,0.612970865966651,0.630305732683179,0.718768309571069,0.618257809580954,0,0.551335841854962,0.6050544225633,0.544798720582961,0.553377112012974,0.593555805241238,0.631755588679305,0.52423139046536,0.513075100733614,0.546874195836459,0.599644300501407,0.591900027844939,0.548666658190185,0.586656259823756,0.577621593198791,0.750779356017288,0.497146639416981,0.68149944622894,0.565933859107241,0.590481804800083,0.566927571789133,0.619640475674381,0.546429365601932,0.633740582610772,0.586678948820124,0.54778952356304,0.574836655129108,0.697530560299281,0.567476634223742,0.748270588977613,0.626587052313363,0.669625812505894,0.633700286411523,0.632130651146331,0.565224560007236,0.58780515932763,0.65876450729733,0.651741560192255,0.672172804588994,0.559023062586257,0.541444855827286,0.597569860951567,0.845948091021904,0.804651957413286,0.678363813282101,0.679864118776739,0.753502043639979,0.821360261466879,0.836696356940888,0.696286930880101,0.645924542509518,0.781656223313699,0.817428841255991,0.792923652624613,0.738591133252093,0.860890934564337,0.786010506259436,0.730560796021865,0.664726195708467,0.804314000521248,0.831408151495671,0.671331285557479,0.783357168551433,0.866190324563842,0.840004355189448,0.722711335836289,0.785263234163351,0.633614521356851,0.846796655582941,0.747609914052779,0.724324546415592,0.669260716679256,0.739873918555268,0.800887709738357,0.774681570359074,0.647045012344472,0.733643276460123,0.781240269602829,0.812016969358081,0.729594490509385,0.764496390864987,0.893872765030479,0.743549930794889,0.669532276730579,0.662829131943761,0.589107996556353,0.632880228235341,0.742896773788433,0.615747152239668,0.649836690872048,0.561918466269378,0.664167307628323,0.636867269421599,0.647046386104273,0.600885705176426,0.794006444247316,0.633463931026971,0.597074610892878,0.573902240716928,0.615562585832292,0.578448473187163,0.605185068502703,0.630182683198559,0.634824793276479,0.601850520282405,0.627294829101293,0.58638261704106,0.657370934148879,0.720740656465157,0.58302963886103,0.727727154777072,0.65648149536002,0.57703788211212,0.686557884945425,0.697029005804673,0.629387269563077,0.617610744740577
"10333.Manaus.3540.1313816",0.529750632263714,0.5671725807724,0.630238426984212,0.680884451553836,0.731845641968477,0.603999806857415,0.551335841854962,0,0.673931980654454,0.602160639084483,0.602018890363944,0.656708887718017,0.692125498799759,0.569155015179217,0.569985564822068,0.590922266096901,0.618590036440379,0.547386278287397,0.516992847729131,0.582448871908461,0.598048534098315,0.786310261998317,0.617734201323373,0.691608111524917,0.571559320152412,0.61834398662435,0.59482418305276,0.609894822896282,0.530006040837258,0.6734363112883,0.620978506764288,0.57242630374844,0.595227702389495,0.638653712769544,0.537218358541256,0.622752696392201,0.596821147524608,0.709589580903691,0.64496834984972,0.595974861660621,0.578327057040906,0.541680707549709,0.679678558207829,0.644693725522254,0.653956670386734,0.640186839400965,0.655614428323364,0.625365304666403,0.836027067332729,0.788745989756633,0.675066330838015,0.71233011049585,0.823637668109755,0.853977117597878,0.825371217258403,0.695138245535399,0.635322025163661,0.752372658395055,0.82000381258628,0.807283062009876,0.718672114199411,0.847113769659175,0.798129567555569,0.694200665298939,0.676492902695266,0.811433757922641,0.829586857774383,0.644205225913693,0.776359053466539,0.860206138863765,0.848624740263353,0.735876169792165,0.819336915073513,0.691784782171714,0.864967897059393,0.726458794893699,0.779122887197677,0.667491557549578,0.776260206083311,0.783172125759217,0.791418644398347,0.693859876402573,0.770324512486319,0.757468117819231,0.803421558840195,0.7759887894315,0.736843372825197,0.902101332267668,0.813947045393919,0.613448840271557,0.643744988781516,0.597532745237412,0.649115486747731,0.710113604351736,0.589825180165448,0.661493292235445,0.583678990938862,0.657537245186073,0.622414759994097,0.671336640518992,0.609780957947433,0.78383995891484,0.667010243828993,0.606647026618616,0.598020588752686,0.643441917499288,0.586177955979052,0.615515280679604,0.623059008979917,0.669787370641806,0.597282910531456,0.620017010528911,0.586632605719168,0.644192328633873,0.72890896388938,0.591104339703589,0.742621627361974,0.616635387992248,0.59178846450071,0.667149674600812,0.661489565563851,0.612825339378207,0.682855417891734
"10333.Manaus.3400.1313349",0.489329717012275,0.567130230191448,0.416754819431636,0.301016541565758,0.792289661737604,0.740230598010545,0.6050544225633,0.673931980654454,0,0.571325383624709,0.486045428404006,0.388666953876319,0.788581240309487,0.563373859029913,0.554727856009923,0.564747787709569,0.720434134243361,0.639235516645608,0.62844704579021,0.648310150488276,0.617830364179657,0.8371247064749,0.416181953513968,0.770764666529937,0.643046847455969,0.634319426228252,0.442285612902826,0.671979520528076,0.528701258091017,0.350774320087661,0.728735359271773,0.589505177808831,0.625991568818374,0.813695342312181,0.611697231641946,0.803417137005987,0.674372329124518,0.459141590403344,0.795942379331874,0.70563532766417,0.475935200730681,0.500916284272259,0.777320761954719,0.669333314060746,0.765805158129323,0.402411207534281,0.570229026108918,0.364662505627498,0.792259045727455,0.771698857943928,0.653727644145514,0.50211876229407,0.674508084205509,0.787385981060547,0.796230845237419,0.701520578429798,0.609979401332008,0.730261325741884,0.784943479197213,0.75160438811695,0.693510857950841,0.828363123609983,0.763791280396745,0.661102011023241,0.58105866250434,0.752246737375625,0.750435904417855,0.664548384380666,0.722461450193793,0.810428937194086,0.780240265888211,0.746738027361743,0.719618251594161,0.557339992174969,0.832537516741064,0.722965026544486,0.435840178416095,0.638162222725115,0.691082571998944,0.761964578174777,0.772215608692483,0.636653174735442,0.760195042258731,0.71264601268585,0.78410894339715,0.55165360648533,0.729717351122456,0.833727571447976,0.430487608773069,0.662144121336304,0.558292961014421,0.542842800796408,0.498444935504254,0.717104680924155,0.597486148267584,0.409918341768329,0.615622144778648,0.496034742216997,0.664126220442765,0.596700971042413,0.615004978761908,0.780238496937146,0.412717718609741,0.561272342118367,0.539301485184583,0.41712035766643,0.571939288932432,0.424064734268585,0.610773691617071,0.493103856436459,0.425647285631994,0.415704970113192,0.522821066657072,0.685592647681118,0.744733859601619,0.560806802234883,0.729960834830915,0.670734629107991,0.620845898651573,0.665692367805757,0.672076969759804,0.627613124010217,0.40106167889388
"10333.Manaus.3714.1313478",0.496598211389349,0.382354609695051,0.44525664643614,0.531623105229215,0.770690241126769,0.717337904033513,0.544798720582961,0.602160639084483,0.571325383624709,0,0.511952461415229,0.487781784612881,0.673895746201715,0.422746665059754,0.438599078420741,0.379403741051437,0.558684721323235,0.514544870125123,0.469217869414215,0.550728980506394,0.493429425014504,0.814621189657807,0.444025439434076,0.659954849795004,0.590191212945096,0.583937360669023,0.398610636319736,0.564172197940249,0.439919853987384,0.566820282315505,0.61513864660131,0.451498411579344,0.443509682090422,0.725387392463161,0.477364443684176,0.697732785239995,0.654628847215485,0.563934372601273,0.788403941559842,0.559135391145464,0.354609496788255,0.422233561128541,0.731346096113172,0.506383599702535,0.773585488693443,0.464208221119515,0.510843160438513,0.485434732148028,0.832574883030141,0.831864125479026,0.702195791928796,0.564667372433661,0.732740669926024,0.76732897877365,0.846963279123888,0.670008902101625,0.569489545100804,0.771327311015435,0.844331609848024,0.829670795030827,0.755025459438111,0.901505000585641,0.782041942855515,0.677627270904758,0.538942935914533,0.800385306245148,0.81398581306235,0.650566223366018,0.791132567577404,0.850865050228478,0.841241035797068,0.673367949873373,0.78421973459958,0.611717195243051,0.897556235616372,0.736684305503492,0.651791385174053,0.635225003388605,0.713215674294174,0.792746929985463,0.779391461496739,0.618411220197714,0.797658729026056,0.761101340816522,0.84253264658021,0.652871739468063,0.75180133991678,0.891497709293549,0.639483243624265,0.661183600887299,0.51222903602393,0.474886822815616,0.558814477058376,0.78928214483428,0.516789049264878,0.479118738624408,0.584206665853346,0.52161673834927,0.651142872056524,0.534826406160373,0.59030261993644,0.862697139064229,0.489738012416691,0.437518535003747,0.402128106565626,0.461505876922588,0.50831023926265,0.459741833760857,0.603798645594897,0.463965593621453,0.445580568228837,0.462337802825981,0.442459255059401,0.651595910269594,0.664527298357299,0.491417748412321,0.720874559385829,0.647794352938994,0.585011311866373,0.651701478987434,0.643710390855189,0.56817407020641,0.549550033501106
