	10249.C018.14SS	10249.C020.22SS	10249.C024.15SS	10249.C009.17SS	10249.C027.21SS	10249.C046.04SS	10249.C030.05SS	10249.C033.16SS	10249.C032.19SS	10249.C018.07SS	10249.C001.31SS	10249.C034.06SS	10249.C057.11SS	10249.C033.04SS	10249.C024.19SS	10249.C001.09SS	10249.C011.03SS	10249.C010.12SS	10249.C020.24SS	10249.C056.07SS	10249.C032.15SS	10249.C007.07SS	10249.C001.15SS	10249.C041.13SS	10249.C012.22SS	10249.C012.13SS	10249.C022.18SS	10249.C010.18SS	10249.C044.10SS	10249.C037.11SS	10249.C005.13SS	10249.C010.19SS	10249.C010.06SS	10249.C012.12SS	10249.C011.19SS	10249.C035.14SS	10249.C004.13SS	10249.C053.02SS	10249.C014.06SS	10249.C022.09SS	10249.C055.07SS	10249.C020.07SS	10249.C031.17SS	10249.C002.05SS	10249.C030.12SS	10249.C025.16SS	10249.C043.17SS	10249.C009.04SS	10249.C020.13SS	10249.C052.06SS	10249.C035.12SS	10249.C037.14SS	10249.C009.07SS	10249.C001.06SS	10249.C053.04SS	10249.C007.23SS	10249.C020.18SS	10249.C022.13SS	10249.C025.09SS	10249.C049.07SS	10249.C046.08SS	10249.C009.13SS	10249.C033.03SS	10249.C049.03SS	10249.C038.11SS	10249.C007.22SS	10249.C053.05SS	10249.C008.10SS	10249.C030.02SS	10249.C037.04SS	10249.C016.09SS	10249.C042.02SS	10249.C056.06SS	10249.C037.18SS	10249.C035.10SS	10249.C043.12SS	10249.C031.16SS	10249.C001.32SS	10249.C011.18SS	10249.C011.02SS	10249.C014.16SS	10249.C036.10SS	10249.C025.05SS	10249.C016.10SS	10249.C011.16SS	10249.C043.07SS	10249.C020.14SS	10249.C045.06SS	10249.C034.07SS	10249.C053.03SS	10249.C005.02SS	10249.C037.02SS	10249.C012.06SS	10249.C002.10SS	10249.C001.07SS	10249.C012.17SS	10249.C041.18SS	10249.C010.15SS	10249.C001.16SS	10249.C008.09SS	10249.C041.06SS	10249.C047.13SS	10249.C005.07SS	10249.C032.20SS	10249.C014.20SS	10249.C057.04SS	10249.C018.13SS	10249.C018.12SS	10249.C041.04SS	10249.C011.10SS	10249.C042.16SS	10249.C020.06SS	10249.C030.10SS	10249.C011.04SS	10249.C027.16SS	10249.C020.25SS	10249.C038.16SS	10249.C022.02SS	10249.C031.09SS	10249.C021.07SS	10249.C018.02SS	10249.C004.08SS	10249.C057.08SS	10249.C020.23SS	10249.C012.14SS	10249.C033.17SS	10249.C014.09SS	10249.C005.17SS	10249.C042.09SS	10249.C024.05SS	10249.C033.15SS	10249.C043.09SS	10249.C007.16SS	10249.C020.26SS	10249.C024.16SS	10249.C034.14SS	10249.C018.11SS	10249.C002.15SS	10249.C004.10SS	10249.C036.03SS	10249.C016.04SS	10249.C034.05SS	10249.C002.03SS	10249.C036.05SS	10249.C037.06SS	10249.C012.20SS	10249.C049.10SS	10249.C037.17SS	10249.C008.07SS	10249.C009.18SS	10249.C008.04SS	10249.C033.08SS	10249.C047.11SS	10249.C036.08SS	10249.C027.03SS	10249.C032.04SS	10249.C007.05SS	10249.C024.09SS	10249.C017.09SS	10249.C044.17SS	10249.C014.05SS	10249.C007.11SS	10249.C021.13SS	10249.C010.03SS	10249.C030.11SS	10249.C027.08SS	10249.C005.08SS	10249.C012.19SS	10249.C027.17SS	10249.C005.20SS	10249.C038.13SS	10249.C033.06SS	10249.C056.04SS	10249.C012.03SS	10249.C033.19SS	10249.C005.19SS	10249.C044.04SS	10249.C025.02SS	10249.C024.17SS	10249.C036.14SS	10249.C043.10SS	10249.C024.07SS	10249.C001.19SS	10249.C005.18SS	10249.C031.02SS	10249.C008.02SS	10249.C027.04SS	10249.C007.09SS	10249.C034.02SS	10249.C017.11SS	10249.C041.09SS	10249.C001.03SS	10249.C005.11SS	10249.C042.12SS	10249.C002.18SS	10249.C014.13SS	10249.C004.04SS	10249.C031.14SS	10249.C032.03SS	10249.C038.12SS	10249.C007.21SS	10249.C012.09SS	10249.C032.17SS	10249.C021.05SS	10249.C056.05SS	10249.C004.09SS	10249.C038.14SS	10249.C005.14SS	10249.C004.03SS	10249.C038.05SS	10249.C045.05SS	10249.C053.09SS	10249.C022.16SS	10249.C047.08SS	10249.C031.19SS	10249.C056.09SS	10249.C049.08SS	10249.C012.04SS	10249.C041.10SS	10249.C012.05SS	10249.C033.09SS	10249.C052.09SS	10249.C045.03SS	10249.C036.04SS	10249.C007.18SS	10249.C005.05SS	10249.C032.09SS	10249.C034.13SS	10249.C043.05SS	10249.C025.14SS	10249.C032.11SS	10249.C010.08SS	10249.C018.10SS	10249.C034.15SS	10249.C009.09SS	10249.C044.16SS	10249.C053.07SS	10249.C002.06SS	10249.C025.06SS	10249.C020.09SS	10249.C010.04SS	10249.C002.16SS	10249.C016.13SS	10249.C046.06SS	10249.C025.18SS	10249.C032.02SS	10249.C033.02SS	10249.C055.04SS	10249.C009.12SS	10249.C001.29SS	10249.C005.03SS	10249.C035.15SS	10249.C043.14SS	10249.C025.08SS	10249.C024.13SS	10249.C055.03SS	10249.C030.03SS	10249.C037.05SS	10249.C042.03SS	10249.C016.08SS	10249.C002.19SS	10249.C025.04SS	10249.C014.17SS	10249.C027.18SS	10249.C008.16SS	10249.C034.17SS	10249.C047.07SS	10249.C016.11SS	10249.C027.07SS	10249.C005.04SS	10249.C020.21SS	10249.C010.14SS	10249.C024.18SS	10249.C037.09SS	10249.C032.13SS	10249.C005.10SS	10249.C031.08SS	10249.C032.07SS	10249.C049.14SS	10249.C020.20SS	10249.C044.09SS	10249.C004.02SS	10249.C030.19SS	10249.C032.21SS	10249.C033.13SS	10249.C032.22SS	10249.C022.03SS	10249.C035.03SS	10249.C009.03SS	10249.C020.19SS	10249.C027.06SS	10249.C057.05SS	10249.C042.17SS	10249.C012.16SS	10249.C057.09SS	10249.C046.10SS	10249.C007.12SS	10249.C041.12SS	10249.C005.16SS	10249.C027.09SS	10249.C024.04SS	10249.C016.22SS	10249.C057.03SS	10249.C024.20SS	10249.C030.14SS	10249.C017.06SS	10249.C030.04SS	10249.C032.06SS	10249.C020.12SS	10249.C042.04SS	10249.C037.13SS	10249.C041.05SS	10249.C049.13SS	10249.C046.05SS	10249.C030.18SS	10249.C022.15SS	10249.C046.11SS	10249.C033.14SS	10249.C035.09SS	10249.C057.10SS	10249.C033.05SS	10249.C035.04SS	10249.C014.19SS	10249.C045.12SS	10249.C030.08SS	10249.C007.06SS	10249.C041.14SS	10249.C043.16SS	10249.C049.04SS	10249.C021.08SS	10249.C009.14SS	10249.C024.21SS	10249.C041.02SS	10249.C018.06SS	10249.C022.04SS	10249.C025.10SS	10249.C005.09SS	10249.C011.09SS	10249.C018.15SS	10249.C027.20SS	10249.C034.16SS	10249.C047.06SS	10249.C038.06SS	10249.C027.19SS	10249.C025.17SS	10249.C035.13SS	10249.C055.02SS	10249.C031.06SS	10249.C022.08SS	10249.C024.03SS	10249.C007.15SS	10249.C032.14SS	10249.C044.13SS	10249.C011.17SS	10249.C042.10SS	10249.C046.03SS	10249.C037.15SS	10249.C009.06SS	10249.C014.10SS	10249.C035.11SS	10249.C017.04SS	10249.C038.02SS	10249.C035.17SS	10249.C042.13SS	10249.C014.12SS	10249.C024.10SS	10249.C041.08SS	10249.C024.06SS	10249.C002.11SS	10249.C034.03SS	10249.C021.04SS	10249.C027.15SS	10249.C020.08SS	10249.C031.18SS	10249.C046.14SS	10249.C042.15SS	10249.C043.18SS	10249.C016.03SS	10249.C005.15SS	10249.C055.08SS	10249.C049.09SS	10249.C004.11SS	10249.C041.11SS	10249.C030.17SS	10249.C047.09SS	10249.C034.10SS	10249.C001.05SS	10249.C007.03SS	10249.C045.02SS	10249.C044.12SS	10249.C001.34SS	10249.C016.19SS	10249.C052.08SS	10249.C027.05SS	10249.C047.02SS	10249.C025.15SS	10249.C016.20SS	10249.C001.17SS	10249.C018.08SS	10249.C008.12SS	10249.C031.03SS	10249.C007.19SS	10249.C009.11SS	10249.C056.08SS	10249.C014.08SS	10249.C044.06SS	10249.C009.08SS	10249.C010.20SS	10249.C036.12SS	10249.C011.07SS	10249.C025.07SS	10249.C010.05SS	10249.C031.21SS	10249.C043.02SS	10249.C020.16SS	10249.C052.03SS	10249.C011.14SS	10249.C053.06SS	10249.C022.06SS	10249.C004.07SS	10249.C032.10SS	10249.C043.20SS	10249.C043.08SS	10249.C032.05SS	10249.C056.03SS	10249.C007.17SS	10249.C021.03SS	10249.C055.09SS	10249.C016.05SS	10249.C031.04SS	10249.C046.12SS	10249.C014.18SS	10249.C045.09SS	10249.C031.13SS	10249.C046.07SS	10249.C052.04SS	10249.C025.19SS	10249.C016.21SS	10249.C008.06SS	10249.C037.16SS	10249.C045.11SS	10249.C037.07SS	10249.C010.10SS	10249.C025.12SS	10249.C033.18SS	10249.C055.05SS	10249.C001.25SS	10249.C043.15SS	10249.C001.10SS	10249.C056.10SS	10249.C004.12SS	10249.C009.19SS	10249.C008.05SS	10249.C018.05SS	10249.C038.08SS	10249.C030.16SS	10249.C057.02SS	10249.C016.14SS	10249.C047.05SS	10249.C036.13SS	10249.C021.12SS	10249.C018.16SS	10249.C002.12SS	10249.C017.08SS	10249.C002.04SS	10249.C024.08SS	10249.C007.04SS	10249.C045.10SS	10249.C033.10SS	10249.C033.07SS	10249.C031.05SS	10249.C034.08SS	10249.C010.02SS	10249.C043.11SS	10249.C046.13SS	10249.C012.18SS	10249.C041.17SS	10249.C049.11SS	10249.C036.15SS	10249.C014.02SS	10249.C005.12SS	10249.C020.10SS	10249.C045.04SS
ac5402de1ddf427ab8d2b0a8a0a44f19	583.0	0.0	0.0	0.0	0.0	3.0	2.0	3478.0	0.0	0.0	0.0	11195.0	1.0	0.0	0.0	3296.0	0.0	0.0	0.0	0.0	4120.0	0.0	0.0	4664.0	0.0	663.0	6095.0	0.0	643.0	1.0	5563.0	0.0	0.0	0.0	3.0	5315.0	3.0	0.0	4.0	895.0	0.0	65.0	4055.0	0.0	6.0	0.0	3440.0	0.0	3092.0	0.0	7821.0	7.0	0.0	2.0	0.0	1323.0	0.0	3596.0	0.0	0.0	0.0	2.0	0.0	0.0	4059.0	769.0	4.0	1491.0	0.0	0.0	0.0	3.0	0.0	1867.0	6012.0	0.0	4262.0	3256.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	10329.0	11.0	3.0	2.0	2.0	3.0	3.0	0.0	1245.0	0.0	4.0	3132.0	4193.0	312.0	2.0	0.0	1092.0	2.0	2533.0	1463.0	7377.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2289.0	10835.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3686.0	8.0	4260.0	0.0	0.0	1422.0	0.0	0.0	0.0	0.0	23748.0	3578.0	0.0	0.0	0.0	0.0	22015.0	3.0	0.0	4.0	0.0	0.0	2065.0	5609.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	1019.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	189.0	0.0	4.0	1665.0	3300.0	0.0	0.0	58.0	1438.0	3758.0	9.0	0.0	0.0	1.0	1.0	0.0	5.0	2229.0	0.0	40.0	0.0	4.0	5.0	2.0	6253.0	0.0	4629.0	0.0	3.0	0.0	0.0	0.0	3.0	5303.0	209.0	0.0	1953.0	0.0	5.0	0.0	1248.0	4639.0	4.0	4600.0	1.0	0.0	1647.0	0.0	2523.0	0.0	0.0	2.0	9225.0	0.0	0.0	2.0	1.0	0.0	2.0	4.0	9728.0	17617.0	0.0	3.0	7260.0	0.0	1551.0	7089.0	0.0	0.0	0.0	0.0	0.0	7358.0	0.0	7.0	0.0	10.0	8.0	18.0	0.0	0.0	0.0	0.0	4.0	4393.0	0.0	0.0	0.0	5.0	227.0	0.0	0.0	0.0	3.0	63.0	1829.0	0.0	2800.0	11372.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	3.0	2755.0	3488.0	0.0	13295.0	1709.0	0.0	339.0	2.0	726.0	165.0	2666.0	280.0	0.0	5831.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3908.0	3437.0	3975.0	61.0	0.0	0.0	16.0	0.0	3.0	2.0	2.0	0.0	0.0	0.0	5.0	757.0	654.0	0.0	615.0	8426.0	2.0	4567.0	26549.0	0.0	0.0	4482.0	7527.0	0.0	0.0	0.0	1900.0	3928.0	0.0	0.0	2.0	0.0	2153.0	0.0	3.0	0.0	2.0	2.0	984.0	0.0	5024.0	0.0	2274.0	0.0	0.0	5437.0	10.0	0.0	0.0	0.0	0.0	1847.0	0.0	4.0	0.0	19.0	0.0	0.0	20.0	4397.0	0.0	8452.0	3447.0	0.0	0.0	0.0	1364.0	0.0	5.0	16.0	0.0	0.0	0.0	4279.0	2.0	0.0	3176.0	0.0	2407.0	5.0	0.0	2.0	3732.0	1287.0	0.0	11075.0	5.0	2.0	0.0	0.0	2446.0	1786.0	2.0	3.0	2.0	3.0	0.0	0.0	0.0	3476.0	0.0	0.0	5.0	0.0	2.0	0.0	4.0	0.0	7.0	0.0	3.0	0.0	402.0	0.0	0.0	7.0	4439.0	0.0	3.0	0.0	5704.0	1258.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	3.0	330.0	0.0	1656.0	17.0	0.0	13.0	0.0	0.0	1588.0	2.0	0.0	6701.0	2.0	0.0	3.0	81.0	0.0	0.0	1922.0	1751.0	8.0	0.0	0.0	8.0	0.0	683.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	3.0	10562.0	29.0	0.0	0.0	0.0	5272.0	0.0	0.0	2.0	4042.0	4.0	0.0
2a2947125c677c6e27898ad4e9b9dca7	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0cc2420a6a4698f8bf664d50b17d26b4	0.0	0.0	0.0	0.0	358.0	0.0	0.0	155.0	352.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	2584.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	696.0	0.0	0.0	1127.0	135.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1272.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	852.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	868.0	0.0	0.0	0.0	0.0	0.0	134.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.0	0.0	1187.0	0.0	64.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2018.0	0.0	0.0	0.0	9.0	131.0	953.0	0.0	0.0	0.0	0.0	0.0	3.0	3760.0	1715.0	2125.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	899.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	427.0	0.0	0.0	0.0	0.0	0.0	22.0	823.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.0	0.0	0.0	0.0	640.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	333.0	12.0	62.0	0.0	0.0	2.0	0.0	0.0	0.0	270.0	0.0	0.0	0.0	0.0	0.0	1858.0	0.0	39.0	981.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	2331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	845.0	0.0	370.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	1909.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	2.0	0.0	933.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	563.0	0.0	0.0	0.0	0.0	332.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6865.0	0.0	646.0	0.0	0.0	0.0	0.0	0.0	1516.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7190.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	535.0	0.0	0.0
651794369aeb3db83839b81fe49c8b4e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
